Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,84749000,Parts for the machinery of heading 8474,2022,number,2590481.00,2764083.00,2796397.00,2641499.00,3112669.00,2639641.00,3521284.00,2819365.00,2910772.00,2772551.00,3124115.00,3368414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84751000,"Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes",2022,number,0.00,11.00,2415.00,30342.00,3244.00,524.00,2347.00,2274.00,7.00,803.00,1358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84752100,Machines for making glass optical fibers and preforms thereof,2022,number,22.00,11.00,10.00,10.00,13.00,24.00,5.00,3.00,8.00,11.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84752900,"Machines for manufacturing or hot working glass or glassware, nesoi",2022,number,93.00,18.00,122.00,53.00,83.00,105.00,123.00,152.00,136.00,91.00,160.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84759010,"Parts of machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes",2022,number,166664.00,253610.00,281728.00,75470.00,180460.00,211934.00,5886.00,646.00,1905.00,2744.00,238.00,4613.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84759090,Parts of machines for manufacturing or hot working glass or glassware,2022,number,611230.00,566265.00,281789.00,283495.00,347971.00,549885.00,399570.00,544061.00,433293.00,428352.00,371637.00,407808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84762100,Automatic beverage-vending machines incorporating heating or refrigerating devices,2022,number,344.00,1000.00,1332.00,132.00,1298.00,1186.00,1317.00,487.00,242.00,741.00,769.00,192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84762900,Automatic beverage-vending machines other than machines that incorporate heating or refrigerating devices,2022,number,5462.00,7135.00,1801.00,916.00,16092.00,531.00,472.00,720.00,371.00,759.00,274.00,203.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84768100,Automatic goods-vending machines (other than beverage-vending) incorporating heating or refrigerating devices,2022,number,597.00,150.00,787.00,73.00,794.00,3421.00,322.00,343.00,174.00,99.00,375.00,694.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84768900,Automatic goods-vending (other than beverage-vending but incl. money-changing machines) not incorporating heating or refrigerating devices,2022,number,16898.00,41895.00,28797.00,20864.00,23682.00,32976.00,30240.00,44785.00,49416.00,42202.00,28186.00,29046.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84769000,Parts for automatic goods-vending and money-changing machines,2022,number,939863.00,485617.00,511039.00,661927.00,588147.00,580820.00,648390.00,735403.00,551376.00,739591.00,547020.00,515274.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84771030,Injection-molding machines for manufacturing shoes of rubber or plastics,2022,number,5.00,1.00,1.00,2.00,2.00,1.00,11.00,0.00,0.00,4.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84771040,Injection-molding machines for use in the manufacture of video laser discs,2022,number,0.00,0.00,2.00,2.00,2.00,0.00,8.00,0.00,2.00,6.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84771090,"Injection-molding machines of a type used for working or manufacturing products from rubber or plastics, nesoi",2022,number,554.00,509.00,816.00,776.00,615.00,617.00,748.00,666.00,565.00,618.00,633.00,571.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84772000,"Extruders for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,number,47.00,47.00,105.00,73.00,59.00,75.00,68.00,105.00,54.00,54.00,70.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84773000,Blow-molding machines for working rubber or plastics or for the manufacture of products from these materials,2022,number,77.00,155.00,69.00,47.00,62.00,40.00,39.00,63.00,59.00,20.00,75.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84774001,"Vacuum-molding and other thermoforming machines for working rubber or plastics or for manufacture of products from these materials, nesoi",2022,number,278.00,473.00,64.00,761.00,156.00,135.00,119.00,100.00,157.00,402.00,458.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84775100,Machinery for molding or retreading pneumatic tires or for molding or otherwise forming inner tubes,2022,number,60.00,50.00,12.00,124.00,38.00,165.00,94.00,38.00,25.00,118.00,43.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84775901,"Machinery for molding or otherwise forming rubber or plastics other than for molding or retreading pneumatic tires, nesoi",2022,number,177.00,279.00,206.00,218.00,207.00,277.00,199.00,253.00,153.00,132.00,160.00,196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84778001,"Machinery for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,number,21965.00,9097.00,9990.00,4071.00,19290.00,34322.00,47907.00,68462.00,5488.00,20873.00,11396.00,22539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84779025,"Base, bed, platen and specified parts of machinery for working rubber or plastics or for manufacture of products from these material, nesoi",2022,number,1747770.00,916462.00,1646788.00,2279137.00,1904979.00,2936272.00,2723786.00,2282026.00,1606089.00,3227958.00,1629799.00,3123668.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84779045,"Barrel screws of machinery for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,number,20037.00,19693.00,40812.00,52141.00,45563.00,63872.00,70333.00,47017.00,59065.00,62943.00,65641.00,76648.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84779065,"Hydraulic assemblies of machinery for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,number,103086.00,193458.00,100089.00,153529.00,196091.00,188624.00,211265.00,71667.00,240933.00,236306.00,167096.00,586768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84779086,"Parts of machinery for working rubber or plastics or for the manufacture of products from these materials, nesoi",2022,number,26739070.00,25708326.00,36193570.00,27103099.00,22372648.00,26465615.00,29816617.00,28133774.00,24255706.00,25323286.00,34836579.00,24872214.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84781000,"Machinery for preparing or making up tobacco, nesoi",2022,number,160120.00,63757.00,193643.00,238.00,60989.00,278295.00,21935.00,94501.00,140986.00,46626.00,119472.00,135904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84789000,"Parts of machinery for preparing or making up tobacco, nesoi",2022,number,27376.00,23186.00,68861.00,28572.00,32065.00,37354.00,49729.00,52257.00,37726.00,56391.00,30233.00,42262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84791000,"Machinery for public works, building or the like, nesoi",2022,number,10257.00,10395.00,13147.00,17996.00,20152.00,14985.00,23521.00,11353.00,24360.00,12125.00,22852.00,14254.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84792000,"Machinery for the extraction or preparation of animal or fixed vegetable fats or oils, nesoi",2022,number,1175.00,1417.00,670.00,22600.00,4457.00,1381.00,25508.00,178.00,19407.00,10760.00,15624.00,265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84793000,"Presses for making particle board or fiber building board of wood or other ligneous materials, and mach. for treat. wood or cork, nesoi",2022,number,218931.00,79528.00,2635.00,6247.00,47950.00,2891.00,2033.00,59.00,56478.00,4236.00,1025.00,167.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84794000,Rope- or cable-making machines nesoi,2022,number,16647.00,2637.00,4729.00,14081.00,77241.00,3014.00,89107.00,159686.00,405643.00,2258.00,464.00,5611.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84795000,"Industrial robots, not elsewhere specified or included",2022,number,4125.00,4150.00,4536.00,38853.00,16982.00,3422.00,9076.00,3789.00,13988.00,5999.00,4828.00,5641.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84796000,Evaporative air coolers,2022,number,24545.00,25836.00,64886.00,113096.00,82895.00,48075.00,28225.00,5734.00,3937.00,10797.00,7078.00,41528.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84797100,Passenger boarding bridges of a kind used in airports,2022,number,29.00,31.00,2214.00,281.00,534.00,1060.00,722.00,509.00,1251.00,275.00,39.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84797900,Other passenger boarding bridges,2022,number,9542.00,1712.00,3205.00,2273.00,7440.00,407.00,35.00,2420.00,13959.00,14543.00,2533.00,1743.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798100,"Machines and mechanical appliances for treating metal, including electric wire coil-winders, nesoi",2022,number,7478.00,39188.00,17924.00,6917.00,12319.00,51584.00,17043.00,10003.00,20031.00,15696.00,101430.00,7366.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798200,"Machines for mixing, kneading, crushing, grinding, screening, sifting, homogenizing, emulsifying or stirring, nesoi",2022,number,196726.00,128688.00,141741.00,98926.00,152329.00,111916.00,210306.00,129353.00,106677.00,143177.00,150654.00,135024.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798300,"Cold isostatic presses, nesoi",2022,number,4.00,34121.00,17710.00,9483.00,19812.00,13147.00,4603.00,5007.00,2334.00,14473.00,4976.00,2346.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798910,"Air humidifiers or dehumidifiers with self-contained electric motor, other than for domestic purposes",2022,number,53181.00,48555.00,62712.00,38475.00,49344.00,45383.00,50499.00,162614.00,41967.00,48265.00,31554.00,47382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798920,"Floor polishers with self-contained electric motor, other than for domestic purposes",2022,number,3209.00,4260.00,6952.00,3750.00,3151.00,5792.00,5108.00,2505.00,3231.00,2030.00,2029.00,1737.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798955,"Electromechanical appliances with self-contained electric motor, trash compactors",2022,number,16786.00,3564.00,3694.00,7357.00,2412.00,1715.00,4462.00,7210.00,5082.00,6540.00,6099.00,10145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798965,"Electromechanical appliances with self-contained electric motor, nesoi",2022,number,666497.00,6462291.00,531935.00,524151.00,342442.00,381710.00,531569.00,479058.00,407407.00,702672.00,308232.00,237314.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798970,"Carpet sweepers, not electromechanical having self-contained electric motor",2022,number,23949.00,17781.00,23613.00,25448.00,41336.00,8406.00,26113.00,10676.00,16812.00,23735.00,44672.00,3246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798983,Machines for the manufacture of optical media,2022,number,2.00,8.00,3.00,9.00,8.00,10.00,9.00,18.00,6.00,7.00,9.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798992,Automated electronic component placement machines for making printed circuit assemblies,2022,number,5021.00,11554.00,2951.00,2532.00,2565.00,3924.00,7217.00,2552.00,21692.00,1001.00,4014.00,2518.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84798995,"Other machines and mechanical appliances having individual functions, not specified or included elsewhere in chapter 84, nesoi",2022,number,9587849.00,9062013.00,9361486.00,9696243.00,10601767.00,9703156.00,10815437.00,11085229.00,10151834.00,7521090.00,7762276.00,6788871.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84799041,Parts of floor polishers of subheading 8479.89.20; parts of carpet sweepers,2022,number,331260.00,4822611.00,208617.00,262250.00,307486.00,456620.00,486054.00,229576.00,395810.00,235078.00,204831.00,231122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84799045,"Parts of trash compactors, frame assemblies",2022,number,9455.00,32929.00,25256.00,54638.00,33064.00,13058.00,45313.00,57431.00,38195.00,159337.00,23412.00,199896.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84799055,"Parts of trash compactors, ram assemblies",2022,number,36.00,6.00,1703.00,237.00,4.00,23.00,15764.00,239.00,2781.00,28.00,1738.00,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84799065,"Parts of trash compactors, container assemblies",2022,number,67628.00,41737.00,4974.00,13094.00,62340.00,7584.00,16950.00,8551.00,10282.00,78230.00,11218.00,10002.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84799075,"Parts of trash compactors, cabinets or cases",2022,number,47328.00,24948.00,79347.00,17028.00,54937.00,51426.00,66554.00,187524.00,55797.00,141918.00,98120.00,85652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84799085,"Parts of trash compactors, nesoi",2022,number,510062.00,511199.00,660751.00,662086.00,488567.00,560922.00,426366.00,698389.00,389182.00,635028.00,489448.00,849681.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84799095,"Parts of machines and mechanical appliances having individual functions, not specified or included elsewhere in chapter 84, nesoi",2022,number,57143414.00,81376862.00,65359979.00,60253874.00,52431072.00,66597303.00,54377166.00,42648742.00,34121447.00,51925186.00,44531779.00,45339040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84801000,Molding boxes for metal foundry,2022,number,487.00,21.00,2633.00,1662.00,4580.00,1012.00,2079.00,7260.00,1004.00,1045.00,3834.00,685.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84802000,Mold bases,2022,number,3685.00,3073.00,1640.00,3727.00,3725.00,2197.00,16030.00,11307.00,10147.00,12822.00,17612.00,4596.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84803000,Molding patterns,2022,number,5654.00,5488.00,7016.00,13294.00,62902.00,7531.00,6360.00,23680.00,7780.00,13376.00,4230.00,2848.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84804100,"Molds for metal or metal carbides, injection or compression types",2022,number,5286.00,8328.00,101522.00,14012.00,6687.00,8562.00,10991.00,9869.00,12862.00,32886.00,16843.00,10646.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84804900,Molds for metal or metal carbides other than injection or compression types,2022,number,11501.00,56877.00,48259.00,99497.00,67068.00,14141.00,42379.00,27567.00,39296.00,29551.00,135861.00,19989.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84805000,Molds for glass,2022,number,38229.00,45606.00,60788.00,37760.00,74187.00,49047.00,60173.00,57298.00,56698.00,67869.00,54246.00,85277.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84806000,Molds for mineral materials,2022,number,542126.00,1461043.00,1955249.00,1970436.00,1327902.00,1956007.00,1858063.00,2208644.00,2269904.00,2291983.00,2696169.00,2480785.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84807110,"Molds for rubber or plastics, injection or compression types, for shoe machinery",2022,number,224.00,218.00,296.00,223.00,302.00,456.00,282.00,446.00,437.00,179.00,557.00,353.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84807140,Injection or compression type molds for rubber or plastics for the manufacture of semiconductor devices,2022,number,567.00,956.00,976.00,464.00,545.00,470.00,986.00,1694.00,1010.00,8254.00,392.00,397.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84807180,"Molds for rubber or plastics, injection or compression types, other than for shoe machinery or for manufacture of semiconductor devices",2022,number,392701.00,634108.00,528645.00,702842.00,583360.00,686477.00,1237802.00,344227.00,502305.00,485819.00,503234.00,432928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84807910,"Molds for rubber or plastics, other than injection or compression types, for shoe machinery",2022,number,87.00,34.00,74.00,144.00,100.00,17.00,115.00,69.00,50.00,74.00,116.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84807990,"Molds for rubber or plastics, other than injection or compression types, other than for shoe machinery",2022,number,140128.00,326044.00,200447.00,149198.00,111270.00,190171.00,223880.00,220264.00,244168.00,69175.00,82518.00,86242.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84811000,"Pressure-reducing valves for pipes, boiler shells, tanks, vats or the like",2022,number,6114108.00,4647067.00,7667253.00,9524638.00,6273781.00,5008506.00,5390370.00,7404343.00,5001404.00,3709586.00,5591117.00,5247916.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84812000,Valves for oleohydraulic or pneumatic transmissions,2022,number,5907938.00,6625157.00,7632368.00,6619717.00,7432680.00,6936197.00,6039223.00,6820570.00,6823125.00,7257719.00,6367077.00,5773100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84813010,"Check valves of copper for pipes, boiler shells, tanks, vats or the like",2022,number,594696.00,611031.00,799172.00,664660.00,775514.00,762328.00,740310.00,634513.00,708327.00,719718.00,463413.00,505176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84813020,"Check valves of iron or steel for pipes, boiler shells, tanks, vats or the like",2022,number,1539599.00,2118172.00,2845778.00,3058257.00,3242339.00,2328570.00,2459113.00,2288536.00,2816986.00,2471460.00,2780032.00,2288662.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84813090,"Check valves other than of copper or iron or steel, for pipes, boiler shells, tanks, vats or the like",2022,number,10395640.00,10215613.00,10247803.00,10156332.00,13618434.00,11330896.00,12125806.00,11049500.00,9998436.00,13465537.00,11651782.00,11082851.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84814000,"Safety or relief valves for pipes, boiler shells, tanks, vats or the like",2022,number,13875827.00,17796643.00,16360819.00,13995816.00,16761190.00,16839902.00,18167896.00,18002431.00,15901370.00,18661349.00,16711796.00,15106936.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84818010,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, of copper, nesoi",2022,number,28768683.00,27867317.00,33763240.00,26222903.00,30833834.00,28323862.00,30597499.00,32486634.00,28195880.00,28574791.00,27647652.00,21107021.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84818030,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, of iron or steel, nesoi",2022,number,3703509.00,2433529.00,3148230.00,3569487.00,3475834.00,3009199.00,2774619.00,3272937.00,3383220.00,2934462.00,2640821.00,2515237.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84818050,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, not copper, iron or steel, nesoi",2022,number,44475454.00,49485055.00,58695351.00,52989794.00,54609811.00,59463719.00,55674766.00,48993701.00,46771993.00,43990274.00,40679963.00,38738711.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84818090,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, other than hand operated, nesoi",2022,number,25526016.00,28138086.00,31341635.00,33864883.00,37383906.00,30580811.00,32317318.00,35421578.00,29719052.00,29327320.00,32103466.00,29390318.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84819010,"Parts of hand operated and check appliances for pipes, boiler shells, tanks, vats or the like, of copper",2022,kilograms,2504692.00,1949240.00,2312380.00,2175200.00,2291142.00,2312018.00,1994520.00,2131343.00,2521622.00,1979946.00,1999704.00,1656776.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84819030,"Parts of hand operated and check appliances for pipes, boiler shells, tanks, vats or the like, of iron or steel",2022,kilograms,4609157.00,4504931.00,5964910.00,5577463.00,5225962.00,6740893.00,6444463.00,8886444.00,6598718.00,6210048.00,6606392.00,5651902.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84819050,"Parts of hand operated and check appliances for pipes, boiler shells, tanks, vats or the like, other than of copper or iron or steel",2022,kilograms,2520498.00,2025091.00,2144615.00,2369461.00,2220939.00,2406259.00,2216445.00,2088573.00,1818775.00,1733007.00,1479120.00,1294278.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84819090,"Parts of taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, nesoi",2022,kilograms,11143782.00,12085106.00,13658061.00,13583803.00,14091611.00,14969313.00,15584640.00,15991189.00,14568334.00,15333769.00,14566555.00,14195100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84821010,Ball bearings with integral shafts,2022,number,1167470.00,1355628.00,1023312.00,865148.00,1322666.00,1009271.00,1196995.00,1291857.00,1814183.00,1393783.00,1039593.00,1266183.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84821050,Ball bearings other than ball bearings with integral shafts,2022,number,55853054.00,50819253.00,71520293.00,54158252.00,55853522.00,55412103.00,50032893.00,55259479.00,49473656.00,48118376.00,41898998.00,41736015.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84822000,"Tapered roller bearings, including cone and tapered roller assemblies",2022,number,10243769.00,9314222.00,10512395.00,10518109.00,12083942.00,12108494.00,9545408.00,7642860.00,10770657.00,9668190.00,8015806.00,8668694.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84823000,Spherical roller bearings,2022,number,168129.00,146095.00,166942.00,148312.00,161588.00,164553.00,160040.00,195959.00,145461.00,160875.00,144497.00,161254.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84824000,Needle roller bearings,2022,number,14042442.00,16071019.00,20717017.00,22267235.00,23180404.00,18535845.00,18170890.00,15141977.00,14555548.00,16623110.00,14662362.00,13518353.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84825000,Cylindrical roller bearings nesoi,2022,number,2444031.00,3745483.00,3830287.00,3916194.00,4692901.00,3590093.00,2989821.00,4066714.00,3155228.00,4103328.00,3516345.00,3470565.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84828000,"Ball or roller bearings nesoi, including combined ball/roller bearings",2022,number,255807.00,380874.00,964996.00,763811.00,686277.00,915670.00,982714.00,942259.00,779380.00,946351.00,547510.00,792938.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84829100,"Balls, needles and rollers for ball or roller bearings",2022,kilograms,1216884.00,1378704.00,1228234.00,1312241.00,1542860.00,1647668.00,1339419.00,1375447.00,1419015.00,1237940.00,1254756.00,1435216.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84829905,Inner or outer rings or races for ball bearings,2022,number,17456907.00,14039395.00,21351212.00,15914371.00,13489445.00,14254703.00,9380017.00,15156424.00,11550380.00,8420613.00,9104175.00,7943854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
