Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,82055160,"Aluminum household handtools, and base metal parts thereof",2025,kilograms,195245.00,170997.00,114475.00,139837.00,92726.00,88357.00,165927.00,158523.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055175,"Base metal, nesoi, household handtools, and base metal parts thereof",2025,number,917769.00,585979.00,536867.00,454219.00,553746.00,378092.00,790914.00,821837.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055910,Pipe tools and base metal parts thereof,2025,number,302378.00,291080.00,159755.00,294978.00,173088.00,244220.00,310816.00,246615.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055920,Powder-actuated hand tools and base metal parts thereof,2025,number,272322.00,180025.00,137044.00,142444.00,89099.00,95804.00,79382.00,114810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055930,"Crowbars, track tools and wedges, and base metal parts thereof",2025,kilograms,1337129.00,982311.00,1130193.00,1030736.00,770034.00,1014574.00,1206314.00,1130114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055945,"Caulking guns of iron or steel, and base metal parts thereof",2025,number,1457684.00,1898055.00,1631551.00,1100996.00,1179644.00,489565.00,758945.00,1881044.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055955,"Iron or steel handtools (o/ than household, o/than caulking guns) nesoi, and base metal parts thereof",2025,number,24271080.00,23835851.00,27114935.00,18547387.00,16143476.00,16946090.00,24849097.00,20325750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055960,"Copper handtools (o/than household) nesoi, and base metal parts thereof",2025,number,37378.00,14198.00,16432.00,32101.00,12828.00,16780.00,22750.00,10859.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055970,"Aluminum handtools (o/than household) nesoi, and base metal parts thereof",2025,kilograms,128075.00,126299.00,119706.00,116229.00,109995.00,95995.00,107937.00,75966.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82055980,"Base metal, nesoi, handtools (o/than household), and base metal parts thereof",2025,number,4987318.00,4588708.00,2616850.00,3303440.00,32766373.00,2027155.00,5013745.00,6229485.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82056000,"Blow torches and similar self-contained torches, and base metal parts thereof",2025,number,367674.00,455559.00,343688.00,350340.00,385542.00,304934.00,613852.00,196518.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82057000,"Vises, clamps and the like, and base metal parts thereof",2025,number,5597313.00,6095936.00,6802418.00,6582534.00,5770247.00,5841042.00,5256937.00,7460422.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82059010,"Anvils, portable forges, hand- or pedal-operated grinding wheels with frameworks and base metal parts thereof",2025,number,26766.00,78580.00,29120.00,119529.00,20837.00,79265.00,45202.00,20654.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82059060,Sets of articles (handtools and other specified tools) of two or more foregoing subheadings,2025,pieces,3312.00,52385.00,2460.00,218642.00,223369.00,183045.00,95151.00,167462.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82060000,Tools of two or more of headings 8202 to 8205 put up in sets for retail sale,2025,pieces,19819939.00,37064735.00,31689924.00,34215285.00,35234592.00,30640342.00,44284039.00,26191845.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82071300,"Interchangeable tools for rock drilling or earth boring tools, w/working part of cermets",2025,number,1005165.00,848558.00,293938.00,727514.00,707088.00,687202.00,1218800.00,3216167.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82071930,"Interchangeable tools for rock drilling or earth boring tools, w/cutting part o/0.2% Cr, Mo or W, or o/0.1% V by wt., & base metal parts",2025,number,431917.00,560559.00,565947.00,292678.00,604344.00,136714.00,386649.00,425495.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82071960,"Interchangeable tools for rock drilling or earth boring tools, w/working part neosi, and base metal parts thereof",2025,number,471677.00,248977.00,508361.00,394318.00,472530.00,470982.00,1529439.00,690539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82072000,"Interchangeable dies for drawing or extruding metal, and base metal parts thereof",2025,number,118506.00,57587.00,144392.00,63438.00,83624.00,83885.00,54556.00,80437.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82073030,"Interchangeable tools for pressing, stamping or punching, suitable for cutting metal, and base metal parts thereof",2025,number,1706039.00,376902.00,453265.00,430219.00,238451.00,477012.00,224712.00,223387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82073060,"Interchangeable tools for pressing, stamping or punching, not suitable for cutting metal, and base metal parts thereof",2025,number,413083.00,358045.00,384988.00,427724.00,308828.00,443026.00,481989.00,474898.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82074030,"Interchangeable tools for tapping or threading, w/cutting pts ov 0.2% by wt of Cr, Mo, W, or ov 0.1% V, & base metal pts thereof",2025,number,4703529.00,3079473.00,2273496.00,1479797.00,1103763.00,927417.00,3117412.00,1264449.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82074060,"Interchangeable tools for tapping or threading, nesoi, and base metal parts thereof",2025,number,1015279.00,2800016.00,1820504.00,2807505.00,663351.00,1235529.00,1266675.00,1000476.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82075020,"Interchangeable tools for drilling (o/than rock drilling) w/cutting part ov 0.2% Cr, Mo or W, or ov 0.1% V & base metal parts thereof",2025,number,22163457.00,22512878.00,19731163.00,18002511.00,19078411.00,17469725.00,22626836.00,25345671.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82075040,"Interchangeable tools for drilling (o/than rock drilling), nesoi, suitable for cutting metal, and base metal parts thereof",2025,number,1612607.00,916356.00,666178.00,802351.00,641364.00,957293.00,3244516.00,1164835.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82075060,"Interchangeable tools for handtools, for drilling (o/than rock drilling), nesoi, n/suitable for cutting metal, & base metal parts thereof",2025,number,1304805.00,1650005.00,1508099.00,1945491.00,1852604.00,1314865.00,1624809.00,1443434.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82075080,"Interchangeable tools (o/than for handtools) for drilling (o/than rock drilling), nesoi, not suitable for cutting metal, & base metal parts",2025,number,2084622.00,2452073.00,2551279.00,3389860.00,3072447.00,4780988.00,4197465.00,3758553.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82076000,"Interchangeable tools for boring or broaching, and base metal parts thereof",2025,number,151372.00,224952.00,89534.00,130002.00,83962.00,117842.00,125283.00,167516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82077030,"Interchangeable tools for milling, w/cutting part ov 0.2% by wt of Cr, Mo or W, or ov 0.1% by wt of V & base metal parts thereof",2025,number,1358787.00,1394623.00,1170673.00,1365727.00,1136926.00,1045831.00,1338221.00,792926.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82077060,"Interchangeable tools for milling, nesoi, and base metal parts thereof",2025,number,302338.00,284467.00,302052.00,220907.00,327430.00,244739.00,278378.00,351262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82078030,"Interchangeable tools for turning, w/cutting part ov 0.2% by wt of Cr, Mo or W, or ov 0.1% by wt of V & base metal parts thereof",2025,number,221598.00,253920.00,237219.00,174312.00,171233.00,201379.00,262158.00,255628.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82078060,"Interchangeable tools for turning, nesoi, and base metal parts thereof",2025,number,239720.00,181428.00,99657.00,274261.00,222882.00,1179318.00,2518680.00,134417.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82079015,"Interchangeable files and rasps, including rotary files and rasps, and base metal parts thereof",2025,dozens,18973.00,28718.00,56259.00,18284.00,25784.00,14393.00,33305.00,9929.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82079030,"Interchangeable cutting tools, nesoi, w/cutting part ov 0.2% by wt of Cr, Mo or W, or ov 0.1% by wt of V, and base metal parts thereof",2025,number,319402.00,278680.00,235816.00,294002.00,229025.00,179364.00,355071.00,135187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82079045,"Interchangeable tools, nesoi, suitable for cutting metal, nesoi and base metal parts thereof",2025,number,119044.00,288117.00,278069.00,140934.00,205509.00,260085.00,210465.00,140197.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82079060,"Interchangeable tools for handtools, nesoi, not suitable for cutting metal, nesoi and base metal parts thereof",2025,number,43159643.00,48492618.00,32392879.00,44951038.00,37663975.00,33718204.00,49508776.00,40820691.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82079075,"Interchangeable tools (o/than for handtools) nesoi, not suitable for cutting metal, nesoi and base metal parts thereof",2025,number,2583338.00,1927742.00,3057140.00,1964288.00,3121578.00,1467124.00,4987672.00,3777853.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82081000,"Knives and cutting blades for metal working machines or mechanical appliances, and base metal parts thereof",2025,number,191785.00,193164.00,228505.00,218550.00,237370.00,135935.00,234656.00,261297.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82082000,"Knives and cutting blades for wood working machines or mechanical appliances, and base metal parts thereof",2025,number,527387.00,483718.00,692499.00,359726.00,592468.00,710025.00,501025.00,453882.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82083000,"Knives and cutting blades for kitchen appliances or for machines used by the food industry, and base metal parts thereof",2025,number,301451.00,572245.00,328976.00,391611.00,352467.00,564645.00,342942.00,441026.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82084030,"Lawnmower blades for agricultural, horticultural or forestry machines",2025,number,780284.00,334069.00,508770.00,406010.00,750690.00,292676.00,643444.00,270875.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82084060,"Knives and cutting blades (o/than lawnmower blades) for agricultural, horticultural or forestry machines, and base metal parts thereof",2025,number,1198760.00,825992.00,803528.00,1208801.00,1092186.00,1104777.00,836846.00,1303814.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82089030,"Knives and cutting blades for shoe machinery, and base metal parts thereof",2025,number,1401.00,557.00,1274.00,6.00,22942.00,26769.00,34306.00,781.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82089060,"Knives and cutting blades, nesoi for machines or for mechanical appliances nesoi, and base metal parts thereof",2025,number,4064839.00,3935165.00,4102070.00,4130249.00,4136705.00,4172028.00,4073947.00,3256204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82090000,"Cermet plates, sticks, tips and the like for tools, unmounted",2025,kilograms,262364.00,319851.00,355340.00,398824.00,314655.00,284988.00,340533.00,302055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82100000,"Hand-operated mechanical appliances weighing 10 kg or less, used in preparation, conditioning, serving food or drink & base metal pts",2025,number,4048547.00,3900876.00,3380219.00,3124674.00,3078837.00,2582223.00,4571904.00,3573609.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82111000,Sets of assorted knives w/cutting blades serrated or not (including pruning knives),2025,pieces,3508024.00,5397841.00,4828665.00,7488749.00,5002801.00,2859693.00,12280099.00,16796116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119110,Table knives with fixed blades and silver-plated handles,2025,number,16298.00,36157.00,75540.00,30025.00,20287.00,6799.00,5811.00,26162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119120,"Table knives w/fixed blades, w/stain. steel handles w/Ni or ov 10% by wt. of Mn, w/overall length 25.9cm or less & val. <than 25 cents ea",2025,pieces,709321.00,1371737.00,1180762.00,806400.00,649728.00,413568.00,362016.00,96768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119125,"Table knives w/fixed blades, w/stain. steel handles cont. Ni or ov 10% by wt of Mn, nesoi",2025,pieces,82566.00,149920.00,164720.00,95619.00,98715.00,137631.00,373417.00,278005.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119130,"Table knives w/fixed blades, w/stain. steel handles, nesoi, not ov 25.9 cm in overall length & val less than 25 cents each",2025,pieces,3102872.00,6587488.00,4765692.00,2505504.00,2490818.00,1749888.00,3575928.00,4739387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119140,"Table knives w/fixed blades, w/stain. steel handles, nesoi",2025,pieces,3407259.00,4321121.00,3455744.00,2408182.00,1815947.00,2182815.00,2923222.00,2931395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119150,"Table knives w/fixed blades, with rubber or plastics handles",2025,number,2187863.00,4252736.00,3258404.00,2091761.00,1822169.00,1769031.00,3511414.00,2489797.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119180,"Table knives w/fixed blades, w/handles other than of silver-plate, stainless steel, rubber or plastics",2025,number,300662.00,542591.00,383988.00,334632.00,263966.00,218108.00,901822.00,342345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119220,"Kitchen and butcher knives w/fixed blades, with rubber or plastics handles",2025,number,3980999.00,7111892.00,5354336.00,3232081.00,3272069.00,2692587.00,5745521.00,3997716.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119240,"Knives w/fixed blades (o/than table or kitchen and butcher knives), with rubber or plastic handles",2025,number,1365892.00,1129047.00,934200.00,862355.00,873856.00,5992809.00,7929129.00,5623986.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119260,"Hunting knives w/fixed blades, with wood handles",2025,number,10595.00,16355.00,16648.00,21852.00,22073.00,13598.00,3791.00,22324.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119290,"Knives w/fixed blades (o/than table knives, other knives w/rubb./plast. handles, or hunting knives w/wood handles)",2025,number,1854551.00,1986307.00,1591153.00,1355556.00,1001952.00,1382314.00,2102694.00,1807861.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119300,Knives having other than fixed blades,2025,number,18921627.00,15712045.00,19762823.00,16355521.00,11319788.00,15821100.00,15712512.00,19272894.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119410,Base metal blades for knives having fixed blades,2025,number,191164.00,118140.00,93899.00,74892.00,31623.00,741446.00,290997.00,23163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119450,Base metal blades for knives having other than fixed blades,2025,number,15933977.00,24038614.00,22600593.00,10975162.00,9867905.00,20533110.00,16476796.00,18796425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119510,Base metal handles for table knives w/fixed blades,2025,number,4800.00,3000.00,0.00,0.00,2709.00,0.00,3936.00,5554.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119550,Base metal handles for knives (o/than table knivies) w/fixed blades,2025,number,28728.00,12261.00,74899.00,32300.00,28440.00,42203.00,88998.00,49612.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82119590,Base metal handles for knives having other than fixed blades,2025,number,20955.00,25863.00,8637.00,20565.00,4619.00,35229.00,13989.00,82432.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82121000,Base metal razors,2025,number,125081430.00,145459469.00,162255287.00,123126766.00,123764905.00,99073723.00,129151361.00,102006666.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82122000,Base metal safety razor blades (including razor blade blanks),2025,number,56368067.00,36306413.00,70666577.00,32073032.00,47160608.00,52608034.00,48893650.00,55198738.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82129000,Base metal parts of razors and razor blades,2025,number,1550162.00,1473256.00,1638585.00,2208199.00,1923683.00,1414380.00,1470188.00,1659494.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82130030,"Base metal scissors, tailors' shears and similar shears, and blades thereof, valued n/o $1.75 per dozen",2025,number,1607654.00,1075368.00,1678129.00,1035929.00,2595189.00,1253697.00,862505.00,943031.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82130060,"Base metal pinking shears, and blades thereof, valued over $30 per dozen",2025,number,20653.00,18995.00,10732.00,9284.00,13478.00,10599.00,31661.00,45030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82130090,"Base metal scissors, tailors' shears and similar shears (o/than pinking shears val o$30/dz), and base metal parts, val. o/$1.75 per dozen",2025,number,10119614.00,10633280.00,11877202.00,8313483.00,15936857.00,17244538.00,12362896.00,10275666.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82141000,"Base metal paper knives, letter openers, erasing knives, nonmechanical pencil sharpeners and blades and base metal parts thereof",2025,number,3259430.00,6098135.00,3908805.00,3329050.00,8158169.00,4973880.00,7623288.00,3684683.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82142030,"Base metal instruments for manicure or pedicure purposes, and base metal parts thereof",2025,number,39502821.00,40522016.00,21897693.00,20560011.00,19306039.00,28278249.00,31146896.00,38509922.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82142060,"Manicure and pedicure sets, and combinations thereof, in leather containers",2025,number,119172.00,67734.00,190434.00,48891.00,18597.00,36060.00,75707.00,33993.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82142090,"Manicure and pedicure sets, and combinations thereof, other than in leather containers",2025,number,10906362.00,6324347.00,4170808.00,6232658.00,6517158.00,4386430.00,9131901.00,6300072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82149030,"Butchers' or kitchen cleavers with their handles, nesoi",2025,number,115037.00,75345.00,35626.00,27517.00,21572.00,40795.00,53552.00,81071.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82149060,Butchers' or kitchen chopping or mincing knives (o/than cleavers w/their handles),2025,number,79970.00,117225.00,18575.00,28062.00,23443.00,75048.00,16310.00,72463.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82149090,"Articles of cutlery, nesoi, and base metal parts of cutlery, nesoi",2025,number,3411604.00,2474345.00,3332266.00,2256872.00,3792344.00,1162739.00,3586199.00,4388511.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82151000,"Sets of assted. base metal spoons, forks, ladles, etc. & similar kitchen or tableware, w/at least one article plated w/prec. metal",2025,pieces,119244.00,489.00,0.00,1959.00,7720.00,14406.00,29848.00,10186.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82152000,"Sets of assted. base metal spoons, forks, ladles, etc. & similar kitchen or tableware, w/no articles plated with precious metal",2025,pieces,23667298.00,48356544.00,47697841.00,63187074.00,47911487.00,59870168.00,73931984.00,34098561.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82159130,Base metal forks plated with precious metal,2025,number,41922.00,18331.00,12786.00,2180.00,5877.00,13671.00,38390.00,28873.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82159160,Base metal spoons and ladles plated with precious metal,2025,number,29651.00,17476.00,30805.00,150155.00,82419.00,68045.00,43105.00,25354.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82159190,"Base metal skimmers, cake-servers, fish-knives, etc. and similar kitchen or tableware and parts, plated with precious metal",2025,number,4538.00,5746.00,30547.00,5806.00,8830.00,24901.00,27421.00,35316.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82159901,"Base metal forks, w/stainless steel handles cont. Ni or o/10% by wt of Mn, w/overall length n/o 25.9cm, valued under 25cents ea",2025,pieces,1094323.00,118080.00,0.00,154752.00,0.00,553224.00,187776.00,296064.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,82159905,"Base metal forks, w/stainless steel handles cont. Ni or o/10% by wt of Mn, nesoi",2025,pieces,990481.00,1702788.00,1704191.00,778771.00,970929.00,1036365.00,1802860.00,1333812.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
