Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,87021061,"Motor vehicles w/diesel engine, to transport 10 to 15 persons, incl driver",2024,number,213.00,65.00,90.00,32.00,2.00,3.00,2.00,1.00,0.00,5.00,8.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87022031,"Motor vehicles w/diesel engine & electric motor, to transport 16 or more persons, incl driver",2024,number,47.00,11.00,14.00,14.00,21.00,8.00,2.00,6.00,6.00,17.00,24.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87023031,"Motor vehicles w/spark-ign. IC recip. piston engine & electric motor, to transport 16 or more persons, incl driver",2024,number,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87023061,"Motor vehicles w/spark-ign. IC recip. piston engine & electric motor, to transport 10 to 15 persons, incl driver",2024,number,0.00,0.00,4.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87024031,"Motor vehicles w/electric motor, to transport 16 or more persons, incl driver",2024,number,39.00,15.00,17.00,28.00,38.00,45.00,26.00,19.00,61.00,50.00,30.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87024061,"Motor vehicles w/electric motor, to transport 10 to 15 persons, incl driver",2024,number,17.00,32.00,32.00,2.00,76.00,10.00,41.00,26.00,1.00,2.00,4.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87029031,"Motor vehicles nesoi, to transport 16 or more persons, incl driver",2024,number,77.00,93.00,77.00,100.00,95.00,129.00,158.00,138.00,121.00,97.00,95.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87029061,"Motor vehicles nesoi, to transport 10 to 15 persons, incl driver",2024,number,60.00,131.00,170.00,101.00,108.00,108.00,92.00,86.00,129.00,102.00,65.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87031010,Motor vehicles specially designed for traveling on snow,2024,number,1615.00,270.00,249.00,75.00,18.00,797.00,2472.00,1940.00,4264.00,5557.00,2970.00,2640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87031050,Golf carts and similar motor vehicles,2024,number,23029.00,21790.00,24661.00,34978.00,34465.00,48651.00,35255.00,43547.00,44183.00,40566.00,31263.00,25115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87032101,"Motor vehicles to transport persons, w/spark-ign. IC recip. piston engine, w/cyl capacity <= 1, 000 cc",2024,number,22125.00,20693.00,20268.00,24326.00,20800.00,19408.00,21994.00,24159.00,26539.00,29870.00,33740.00,30597.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87032201,"Motor vehicles to transport persons, w/spark-ign. IC recip. piston engine, w/cyl capacity > 1, 000cc but <=1, 500cc",2024,number,116698.00,105969.00,128880.00,131185.00,127691.00,127509.00,96620.00,98482.00,113226.00,103185.00,111650.00,131479.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87032301,"Motor vehicles to transport persons, w/spark-ign. IC recip. piston engine, w/cyl capacity >1, 500cc but <=3, 000cc",2024,number,293524.00,285459.00,292496.00,285727.00,281082.00,276731.00,306742.00,289228.00,286398.00,299739.00,309359.00,267366.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87032401,"Motor vehicles to transport persons, w/spark-ign. IC recip. piston engine, w/cyl capacity >3, 000cc",2024,number,49479.00,55885.00,50235.00,56098.00,52635.00,53641.00,54367.00,42805.00,42314.00,40145.00,38995.00,45378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87033101,"Motor vehicles to transport persons, w/diesel engines, of a cylinder capacity <= 1, 500cc",2024,number,19.00,23.00,29.00,6.00,19.00,7.00,17.00,18.00,14.00,17.00,24.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87033201,"Motor vehicles to transport persons, w/diesel engines, of a cylinder capacity > 1, 500cc but <= 2, 500cc",2024,number,293.00,962.00,619.00,493.00,588.00,823.00,794.00,879.00,446.00,364.00,333.00,436.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87033301,"Motor vehicles to transport persons, w/diesel engines, of a cylinder capacity > 2, 500cc",2024,number,251.00,249.00,321.00,293.00,217.00,190.00,273.00,205.00,253.00,164.00,237.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87034000,"Motor vehicles to transport persons, w/spark-ign. IC recip. piston engine & elec motor incapable of charge by plug to external source",2024,number,58134.00,57178.00,56804.00,60088.00,65766.00,72483.00,69302.00,68034.00,75667.00,86367.00,81916.00,87622.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87035000,"Motor vehicles to transport persons, w/diesel engine & elec motor incapable of charge by plug to external source",2024,number,1.00,2.00,4.00,1.00,4.00,12.00,3.00,4.00,2.00,3.00,2.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87036000,"Motor vehicles to transport persons, w/spark-ign. IC recip. piston engine & elec motor capable of charge by plug to external source",2024,number,19312.00,16790.00,16501.00,16153.00,16634.00,16095.00,15567.00,14559.00,13434.00,16225.00,14199.00,15776.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87037000,"Motor vehicles to transport persons, w/diesel engine & elec motor capable of charge by plug to external source",2024,number,312.00,57.00,48.00,12.00,375.00,847.00,844.00,761.00,300.00,326.00,184.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87038000,"Motor vehicles to transport persons, w/electric motor for propulsion",2024,number,31161.00,38053.00,35950.00,51718.00,45054.00,37976.00,38189.00,42954.00,34412.00,39061.00,35941.00,41481.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87039001,"Motor vehicles to transport persons, nesoi",2024,number,151.00,114.00,97.00,215.00,93.00,156.00,118.00,101.00,140.00,105.00,144.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87041010,"Mtr. vehicles for transport of goods, cab chassis for dumpers designed for off-highway use",2024,number,110.00,62.00,73.00,84.00,73.00,102.00,77.00,62.00,94.00,19.00,25.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87041050,"Mtr. vehicles for transport of goods, complete dumpers designed for off-highway use",2024,number,914.00,491.00,469.00,725.00,567.00,626.00,574.00,527.00,501.00,463.00,448.00,364.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87042101,"Mtr. vehicles for transport of goods, w/only compress.-ign. int. combust. piston engine, w/G.V.W. not over 5 metric tons",2024,number,27038.00,21102.00,19374.00,21897.00,22304.00,20036.00,17385.00,15633.00,14821.00,12788.00,16884.00,12637.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87042211,"Mtr. vehicles for transport of goods, cab chassis, w/compress.-ign. int. combust. piston engine, w/G.V.W. o/5 but n/o 20 metric tons",2024,number,7016.00,5923.00,6120.00,5791.00,5497.00,6512.00,8195.00,7513.00,5731.00,7084.00,5573.00,5944.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87042251,"Mtr. vehicle. for transport of goods (o/than cab chassis), w/compress.-ign. int. combust. piston engine, w/G.V.W. o/5 but n/o 20 mtons",2024,number,372.00,500.00,708.00,613.00,736.00,837.00,480.00,797.00,284.00,206.00,254.00,187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87042301,"Mtr. vehicles for transport of goods, w/compress.-ign. int. combust. piston engine, w/G.V.W. over 20 metric tons",2024,number,1952.00,2208.00,2570.00,1840.00,1614.00,1975.00,3111.00,3817.00,3219.00,3052.00,2925.00,3074.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87043101,"Mtr. vehicles for transport of goods, w/spark.-ign. int. combust. piston engine, w/G.V.W. not over 5 metric tons",2024,number,58479.00,61443.00,60595.00,75216.00,73273.00,75765.00,65989.00,73036.00,81329.00,82354.00,77926.00,71247.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87043201,"Mtr. vehicles for transport of goods, w/spark.-ign. int. combust. piston engine, w/G.V.W. over 5 metric tons",2024,number,619.00,843.00,674.00,657.00,728.00,768.00,572.00,602.00,556.00,556.00,506.00,489.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87044100,"Mtr. vehicles for transport of goods, w/both compress.-ign. combust. engine and electric motor, G.V.W. not over 5 metric tons",2024,number,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87044200,"Mtr. vehicles for transport of goods, w/both compress.-ign. combust. engine and electric motor, G.V.W. o/5 but n/o 20 metric tons",2024,number,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87045100,"Mtr. vehicles for transport of goods, w/spark.-ign. int. combust. piston engine and electric motor, w/G.V.W. not over 5 metric tons",2024,number,8522.00,7626.00,7546.00,8752.00,8276.00,7329.00,4625.00,5779.00,8293.00,7604.00,2999.00,6946.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87045200,"Mtr. vehicles for transport of goods, w/spark.-ign. int. combust. piston engine and electric motor, w/G.V.W. over 5 metric tons",2024,number,10.00,0.00,2.00,20.00,20.00,16.00,0.00,13.00,9.00,14.00,11.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87046000,"Mtr. vehicles for transport of goods, w/only electric motor",2024,number,131.00,188.00,454.00,282.00,456.00,143.00,102.00,217.00,1975.00,976.00,233.00,3202.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87049001,"Mtr. vehicles for transport of goods, not w/compress. ign./spark ign. recip. piston engine/electric motor, nesoi",2024,number,1856.00,2434.00,2464.00,3588.00,2449.00,5271.00,1830.00,1871.00,1472.00,2078.00,3108.00,546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87051000,"Mtr. vehicles (o/than for transport of persons or of goods), mobile cranes",2024,number,61.00,41.00,59.00,47.00,81.00,42.00,59.00,56.00,59.00,56.00,48.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87052000,"Mtr. vehicles (o/than for transport of persons or of goods), mobile drilling derricks",2024,number,2.00,2.00,5.00,6.00,3.00,6.00,2.00,4.00,5.00,4.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87053000,"Mtr. vehicles (o/than for transport of persons or of goods), fire fighting vehicles",2024,number,17.00,6.00,16.00,14.00,17.00,19.00,17.00,14.00,10.00,19.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87054000,"Mtr. vehicles (o/than for transport of persons or of goods), concrete mixers",2024,number,38.00,69.00,50.00,39.00,71.00,59.00,74.00,17.00,30.00,57.00,76.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87059000,"Mtr. vehicles (o/than for transport of persons or of goods), special purpose motor vehicles nesoi",2024,number,162.00,145.00,162.00,168.00,155.00,239.00,180.00,170.00,232.00,194.00,230.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87060003,"Chassis fitted w/engines, for mtr. vehicles for transport of goods of 8704.21 or 8704.31",2024,number,143.00,217.00,109.00,117.00,168.00,244.00,331.00,170.00,105.00,141.00,77.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87060005,"Chassis fitted w/engines, for mtr. vehicles of 8701.2, 8702, & 8704 (except 8704.21 or 8704.31)",2024,number,25.00,33.00,4.00,21.00,24.00,36.00,61.00,23.00,62.00,36.00,36.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87060015,"Chassis fitted w/engines, for mtr. vehicles for transport of persons of 8703",2024,number,36.00,6.00,7.00,35.00,10.00,2.00,3.00,21.00,3.00,13.00,7.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87060025,"Chassis fitted w/engines, for mtr. vehicles of heading 8705",2024,number,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87060030,"Chassis fitted w/engines, for tractors suitable for agricultural use",2024,number,461.00,182.00,496.00,593.00,1538.00,2090.00,1570.00,916.00,686.00,1003.00,393.00,390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87060050,"Chassis fitted w/engines, for tractors (o/than for agric. use) and other motor vehicles nesoi",2024,number,6.00,5.00,0.00,1.00,32.00,0.00,17.00,54.00,0.00,30.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87071000,"Bodies (including cabs), for mtr. vehicles for transport of persons of heading 8703",2024,number,746.00,867.00,1065.00,1812.00,997.00,745.00,1257.00,1068.00,1389.00,1204.00,702.00,579.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87079010,"Bodies (including cabs), for tractors suitable for agricultural use",2024,number,1112.00,1203.00,1481.00,1883.00,1855.00,1844.00,2349.00,2319.00,980.00,1230.00,1904.00,1732.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87079050,"Bodies (including cabs), for mtr. vehicles (o/than tract. for agri. use) of headings 8701-8705 (except 8703)",2024,number,3958.00,4215.00,3792.00,4654.00,4184.00,4533.00,4530.00,4072.00,4026.00,5852.00,3599.00,4554.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87081030,"Pts. & access. for mtr vehicles of headings 8701 to 8705, bumpers",2024,number,880749.00,909609.00,611149.00,889586.00,1107174.00,755538.00,708867.00,794947.00,755070.00,870822.00,677671.00,786714.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87081060,"Pts. & access. of mtr. vehicles of headings 8701 to 8705, parts of bumpers",2024,number,5545060.00,5472888.00,4861431.00,5105016.00,5277596.00,4879849.00,4853872.00,4765615.00,4732097.00,5087227.00,4793206.00,5073950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87082100,"Pts. & access. of bodies for mtr. vehicles of headings 8701 to 8705, safety seat belts",2024,kilograms,2134820.00,2210672.00,2471133.00,2297751.00,2183156.00,1955211.00,2106208.00,2255130.00,2126764.00,2348142.00,2309407.00,1932128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87082200,"Pts. & access. of bodies for mtr. vehicles of headings 8701 to 8705, front windshields, rear windows and other mtr. vehicle windows",2024,number,2224780.00,2260661.00,2163035.00,2552732.00,2350037.00,1762990.00,2292439.00,2177848.00,2234546.00,2178425.00,2096171.00,2208659.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87082915,"Pts. & access. of bodies for mtr. vehicles of headings 8701 to 8705, door assemblies",2024,number,2025943.00,2433794.00,2682176.00,2532554.00,2607655.00,2424940.00,3390433.00,2836768.00,1910672.00,2143247.00,2377227.00,2169044.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87082921,Body stampings for tractors suitable for agriculture,2024,number,40212.00,19560.00,21852.00,26465.00,53244.00,94323.00,79320.00,34014.00,20512.00,25135.00,27206.00,13405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87082925,"Body stampings of motor vehicles, nesoi",2024,number,7276782.00,6883700.00,6703944.00,7028786.00,6734106.00,5783952.00,6682627.00,7526864.00,6996332.00,6812843.00,5377772.00,5260112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87082951,"Pts. & access. of bodies for mtr. vehicles of headings 8701 to 8705, o/t safety seat belts, door assemblies and windows, nesoi",2024,number,257460747.00,267311345.00,278490831.00,277618431.00,270296897.00,231013648.00,235623827.00,258733718.00,256853381.00,264566192.00,235544841.00,202292406.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87083010,"Pts. & access. of tractors suit. for agric. use,  brakes and servo-brakes & pts thereof",2024,number,294568.00,343463.00,278072.00,231426.00,262122.00,212585.00,164646.00,259991.00,271978.00,183759.00,244129.00,183905.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87083050,"Pts. & access. of mtr. vehicles of 8701, nesoi, and 8702-8705, brakes and servo-brakes & pts thereof",2024,number,69732741.00,62559787.00,70051018.00,74917211.00,72923587.00,68242616.00,68468189.00,67476357.00,61002207.00,70075446.00,58651178.00,58985546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87084011,"Pts. & access. of mtr. vehic. of 8701.2, 8702, 8703 or 8704, gear boxes",2024,number,395808.00,438222.00,471442.00,462935.00,464541.00,415908.00,431911.00,428465.00,478094.00,458763.00,410617.00,325714.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87084030,"Pts. & access. of tractors suitable for agricultural use, gear boxes",2024,number,3893.00,1986.00,2356.00,5064.00,2157.00,1856.00,2536.00,1945.00,2008.00,2264.00,3521.00,4897.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87084050,"Pts. & access. of mtr. vehic. of 8701, nesoi, and of 8705, gear boxes",2024,number,3687.00,8157.00,5020.00,3702.00,3726.00,3479.00,4143.00,4791.00,2787.00,3894.00,5584.00,10849.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87084060,"Pts. & access. of tractors suitable for agricultural use, pts. for gear boxes",2024,number,161579.00,136059.00,194407.00,114609.00,130655.00,126322.00,137363.00,82457.00,119349.00,107684.00,88699.00,51284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87084065,"Pts. & access. of tractors (o/than road tractors or  for agricultural use), pts. for gear boxes",2024,number,21055.00,12614.00,26847.00,20590.00,27465.00,19587.00,20142.00,26322.00,18823.00,21231.00,10392.00,25322.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87084070,"Parts of gear boxes of the motor vehicles of 8701-8705, of cast iron",2024,kilograms,504449.00,414517.00,380221.00,524178.00,365664.00,469452.00,379697.00,396131.00,597436.00,539428.00,449060.00,388794.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87084075,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, pts. for gear boxes, nesoi",2024,kilograms,1839648.00,1942937.00,1202255.00,1689421.00,1487862.00,1706049.00,1623755.00,1200501.00,1122315.00,1412751.00,1106157.00,1243806.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87084075,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, pts. for gear boxes, nesoi",2024,number,33149940.00,32638128.00,31328182.00,32323732.00,32032274.00,23833532.00,33250706.00,30264193.00,29154068.00,33021026.00,29485227.00,26997376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085011,"Pts. & access. of tractors suitable for agricultural use, drive axles w/differential (whether or not w/other transm. components)",2024,number,12344.00,10204.00,17952.00,17687.00,17973.00,11127.00,13609.00,13562.00,16511.00,8028.00,9143.00,13101.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085031,"Pts. & access. of tractors, other than road tractors or for agricultural use, drive axles w/differential (whether or not w/other transm. com",2024,number,16921.00,947.00,7516.00,1311.00,8182.00,18241.00,25364.00,30959.00,15859.00,1409.00,24531.00,29535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085051,"Pts. & access. of motor vehicles of 8703, drive axles w/differential (whether or not w/other transm. components)",2024,number,1401892.00,1341840.00,1151567.00,1614352.00,1492723.00,1360135.00,1246554.00,1366037.00,1119936.00,1348582.00,1342425.00,1026617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085061,"Pts. & access. of mtr. vehic. of 8701, nesoi, 8702, and 8704-8705, drive axles w/different. (wheth or not w/oth transm components)",2024,number,311008.00,369489.00,577809.00,616103.00,729426.00,437852.00,495595.00,439188.00,632832.00,579973.00,353362.00,277277.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085065,"Pts. & access. of mtr. vehic. of 8701, nesoi, of 8702, and of 8704-8705, non-driving axles",2024,number,85417.00,151881.00,95362.00,115415.00,94355.00,91832.00,106562.00,116712.00,136057.00,96419.00,90719.00,99423.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085070,"Pts. & access. of tractors suitable for agricultural use, parts of drive axles w/different. (wheth or not w/oth transm components)",2024,number,427395.00,716386.00,443488.00,612320.00,459163.00,560560.00,680964.00,593784.00,562423.00,322077.00,322748.00,279821.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085075,"Pts. & access. of tractors, other than road tractors or for agricultural use, parts of drive axles w/different. (wheth or not w/oth transm c",2024,number,282432.00,272707.00,84854.00,601046.00,601834.00,225671.00,267597.00,632579.00,541180.00,635609.00,338678.00,354787.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085079,"Pts. & access. of mtr. vehic. for transp. of persons of 8703, parts of non-driving axles",2024,number,152763.00,164694.00,204695.00,245214.00,207757.00,172851.00,153276.00,321180.00,138651.00,381153.00,267938.00,183111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085081,"Pts. & access. of motor vehicles of 8703, of cast iron nesoi",2024,kilograms,4240411.00,5193375.00,4924342.00,5214856.00,4925465.00,4532055.00,4478572.00,4647771.00,5307899.00,3382855.00,4130322.00,2714750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085085,"Pts. & access. of motor vehicles of 8703, half-shafts",2024,number,2134424.00,2091033.00,2118784.00,2251457.00,2043713.00,2082228.00,2204956.00,2237295.00,2127090.00,2200673.00,2212439.00,1916105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085089,"Pts. & access. of motor vehicles of 8703, parts, nesoi, of drive axles w/different. (wheth or not w/oth transm components)",2024,number,10974951.00,11878009.00,11766401.00,12525782.00,10801380.00,9793993.00,11024853.00,9432803.00,9159046.00,9577248.00,9055711.00,7756699.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085091,"Pts. & access. of mtr. vehic. of 8701, nesoi, 8702 and 8704-8705, parts of non-driving axles",2024,number,358978.00,248787.00,341817.00,316281.00,377573.00,480129.00,582495.00,598575.00,431707.00,533651.00,418941.00,401444.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085093,"Pts. & access. of mtr. vehic. of 8701, nesoi, 8702 and 8704-8705, of cast iron nesoi",2024,kilograms,1862940.00,1099155.00,2095479.00,1951046.00,1392775.00,1353223.00,1151525.00,1427332.00,1932401.00,1999711.00,1624433.00,1194246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87085095,"Pts. & access. of mtr. vehic. of 8701, nesoi, 8702 and 8704-8705, half-shafts",2024,number,313101.00,272933.00,262539.00,288891.00,228238.00,192255.00,261206.00,216522.00,325525.00,234552.00,187194.00,178829.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
