Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,84189940,"Certain door assemblies for refrigerators, freezers and other refrigerating or freezing equipment",2023,number,102774.00,71046.00,238679.00,171321.00,190304.00,182540.00,192179.00,142191.00,94607.00,149373.00,128228.00,69206.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84189980,"Parts for refrigerators, freezers and other refrigerating or freezing equipment, electric or other, nesoi; parts for heat pumps, nesoi",2023,kilograms,9179057.00,7746600.00,8928283.00,9191305.00,9785179.00,9779927.00,8539607.00,9309938.00,9246421.00,9371051.00,8927908.00,8879695.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84189980,"Parts for refrigerators, freezers and other refrigerating or freezing equipment, electric or other, nesoi; parts for heat pumps, nesoi",2023,number,8173.00,6907.00,15638.00,12030.00,12863.00,22280.00,10473.00,8492.00,9696.00,28094.00,23121.00,21993.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84191100,"Instantaneous gas water heaters, nonelectric",2023,number,88101.00,70439.00,75775.00,70627.00,83808.00,66175.00,77113.00,78527.00,60639.00,87467.00,85044.00,66753.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84191200,"Solar water heaters, nonelectric",2023,number,4146.00,4725.00,6387.00,7695.00,12056.00,9401.00,3580.00,4740.00,4579.00,4615.00,4468.00,3926.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84191901,"Storage water heaters (other than instantaneous gas or solar) nesoi, nonelectric",2023,number,169134.00,171803.00,196673.00,160047.00,222135.00,168492.00,146053.00,184178.00,173775.00,214019.00,182994.00,159073.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84192000,"Medical, surgical or laboratory sterilizers",2023,number,43643.00,16510.00,12682.00,11706.00,37433.00,8882.00,8830.00,43844.00,31589.00,52813.00,44888.00,37811.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84193310,"Lyophilization apparatus; freeze drying units; spray dryers, for agricultural products",2023,number,28809.00,1.00,0.00,2.00,1180.00,905.00,17235.00,808.00,14046.00,29847.00,7378.00,17901.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84193350,"Lyophilization apparatus; freeze drying units; spray dryers, other than for agricultural products, nesoi",2023,number,7.00,24082.00,86395.00,293.00,36.00,15.00,16.00,34865.00,60.00,178.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84193400,Other dryers for agricultural products (other than lyophilization apparatus; freeze drying units; spray dryers),2023,number,2834.00,1.00,7634.00,6053.00,4850.00,39128.00,373.00,17.00,4472.00,22094.00,1016.00,353.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84193510,Other dryers for wood (other than lyophilization apparatus; freeze drying units; spray dryers),2023,number,383.00,83.00,30.00,14.00,4.00,5.00,5.00,12861.00,172.00,489.00,50.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84193550,"Other dryers for paper pulp, paper or paperboard (other than lyophilization apparatus; freeze drying units; spray dryers)",2023,number,370.00,27.00,51.00,265.00,2218.00,30.00,7748.00,102.00,153.00,28.00,22.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84193902,"Other dryers other than of a kind used for domestic purposes, nesoi (other than lyophilization apparatus; freeze drying units; spray dryers)",2023,number,8676.00,15730.00,12257.00,18968.00,20567.00,19928.00,128000.00,17145.00,10899.00,20153.00,45789.00,57421.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84194000,"Distilling or rectifying plant, not used for domestic purposes",2023,number,5996.00,24819.00,101480.00,6390.00,1954.00,1842.00,4871.00,24912.00,22383.00,8775.00,23109.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84195010,Brazed aluminum plate-fin heat exchangers,2023,number,177588.00,162045.00,235254.00,142365.00,142956.00,118245.00,139041.00,171376.00,173583.00,155739.00,158626.00,183826.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84195050,"Heat exchange units, nesoi",2023,number,946369.00,927198.00,1007409.00,1117082.00,872987.00,724894.00,938682.00,849287.00,991817.00,1016607.00,941940.00,715014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84196010,Machinery for liquefying air or gas containing brazed aluminum plate-fin heat exchangers,2023,number,35.00,6441.00,38.00,4961.00,27.00,59.00,128.00,1061.00,57.00,69.00,33.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84196050,"Machinery for liquefying air or gas, nesoi",2023,number,477.00,1237.00,4110.00,208.00,70.00,313.00,650.00,707.00,2231.00,2205.00,348.00,570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84198150,"Cooking stoves, ranges & ovens, other than microwave, for making hot drinks or for cooking or heating food, not used for domestic purposes",2023,number,45877.00,42589.00,23014.00,30099.00,40153.00,36201.00,45770.00,39137.00,32348.00,39118.00,30978.00,40711.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84198190,"Machinery and equipment nesoi, for making hot drinks or for cooking or heating food, not used for domestic purposes",2023,number,291241.00,252920.00,275254.00,302403.00,342698.00,331493.00,273330.00,469697.00,241554.00,458797.00,256733.00,237075.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84198910,"Machinery and equipment for the treatment of materials (by a process which changes temperatures), for making paper pulp, paper or paperboard",2023,number,458.00,580.00,191.00,248.00,475.00,233.00,247.00,46.00,141.00,130.00,159.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84198960,"Industrial machinery, plant or equip. for the treat. of mat., involving a change in temp., for molten-salt-cooled acrylic acid reactors",2023,number,4.00,0.00,16.00,4.00,3.00,0.00,3.00,0.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84198995,"Industrial machinery, plant or equipment for the treatment of materials, by process involving a change in temperature, nesoi",2023,number,310860.00,320272.00,256352.00,343549.00,300061.00,264924.00,245841.00,339713.00,252013.00,329633.00,240866.00,191058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84199010,Parts of instantaneous or storage water heaters,2023,kilograms,904211.00,663448.00,930866.00,812346.00,888185.00,728164.00,789409.00,735908.00,705855.00,1205570.00,889899.00,902858.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84199020,"Parts of machinery and plant, for making paper pulp, paper or paperboard",2023,kilograms,424691.00,631054.00,455991.00,277995.00,543723.00,120221.00,53873.00,42575.00,56205.00,134616.00,89563.00,54291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84199030,Parts of heat exchange units,2023,kilograms,3549292.00,2480949.00,3153416.00,2700577.00,3600573.00,3394461.00,3690110.00,3358596.00,3288067.00,3510176.00,3135353.00,3042228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84199050,"Parts of molten-salt-cooled acrylic acid reactors, nesoi; parts of certain medical, surgical or laboratory sterilizers, nesoi",2023,kilograms,64731.00,80954.00,70165.00,68000.00,106609.00,62640.00,70549.00,99683.00,60931.00,73137.00,73472.00,131172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84199085,"Parts of electromechanical tools for work in the hand, w/self-contained electric motor, for treatment of materials by change in temperature",2023,kilograms,265940.00,289093.00,372374.00,357814.00,268860.00,247934.00,225819.00,456518.00,239850.00,203314.00,235571.00,209133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84199095,"Parts of machinery, plant or laboratory equipment for the treatment of materials by a process involving a change of temperature, nesoi",2023,kilograms,2328513.00,1708614.00,4390740.00,2819912.00,4712436.00,2622902.00,3107261.00,3348719.00,3230824.00,6044085.00,3024070.00,3816209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84201010,Textile calendering or rolling machines,2023,number,2.00,7.00,3.00,22.00,14.00,13.00,6.00,8.00,2.00,6.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84201020,"Calendering or similar rolling machines for making paper pulp, paper or paperboard",2023,number,13.00,54.00,60.00,52.00,78.00,17.00,21.00,15.00,13.00,67.00,5.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84201090,"Calendering or other rolling machines, other than for metals or glass, nesoi",2023,number,62796.00,121804.00,154349.00,68510.00,136798.00,70176.00,99930.00,84714.00,89800.00,72737.00,129404.00,223116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84209110,Cylinders for textile calendering or rolling machines,2023,number,364.00,44.00,18.00,89.00,129.00,72.00,27.00,167.00,18.00,175.00,315.00,538.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84209120,"Cylinders for paper pulp, paper or paperboard calendering or rolling machines",2023,number,14.00,20.00,119.00,250.00,143.00,63.00,33.00,19.00,16.00,11.00,23.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84209190,"Cylinders for calendering and similar rolling machines, nesoi",2023,number,668.00,399.00,517.00,311.00,509.00,219.00,519.00,563.00,341.00,574.00,263.00,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84209910,Parts of calendering or rolling machines for processing textiles,2023,kilograms,14.00,1889.00,9175.00,10877.00,4306.00,30247.00,276.00,818.00,1415.00,348.00,32058.00,1210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84209920,"Parts of calendering or rolling machines for making paper pulp, paper or paperboard",2023,kilograms,44895.00,2171.00,6303.00,8636.00,39823.00,27908.00,35346.00,37188.00,141.00,88210.00,28410.00,23023.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84209990,"Parts of calendering or other rolling machines, other than for metals or glass, nesoi",2023,kilograms,101218.00,161348.00,77357.00,107971.00,104216.00,136990.00,173822.00,102689.00,283682.00,266837.00,172014.00,138243.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84211100,Cream separators,2023,number,355.00,19.00,397.00,336.00,120.00,276.00,228.00,157.00,61.00,91.00,422.00,667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84211200,Centrifugal clothes dryers,2023,number,616.00,331.00,556.00,587.00,244.00,289.00,169.00,149.00,671.00,361.00,277.00,261.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84211900,"Centrifuges, other than cream separators or clothes dryers",2023,number,227868.00,92680.00,66193.00,119130.00,146174.00,159488.00,128164.00,311785.00,137913.00,272635.00,334025.00,325440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84212100,Machinery and apparatus for filtering or purifying water,2023,number,8923823.00,7787732.00,10974560.00,9135217.00,12882022.00,12492267.00,10801528.00,10272137.00,8652188.00,15605318.00,11146413.00,10778938.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84212200,Machinery and apparatus for filtering or purifying beverages other than water,2023,number,7120.00,73642.00,10000.00,16248.00,12299.00,4315.00,8188.00,46204.00,1040.00,12792.00,1250.00,6140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84212300,Oil or fuel filters for internal combustion engines,2023,number,35685328.00,35890530.00,32859860.00,40244260.00,41387907.00,40283552.00,37648638.00,48812247.00,48952481.00,48133596.00,44838749.00,51893761.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84212900,"Filtering or purifying machinery and apparatus for liquids, nesoi",2023,number,32277052.00,30154309.00,22690570.00,18726835.00,23823701.00,28719452.00,31016800.00,26777797.00,24706903.00,27713466.00,24662434.00,23604202.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84213100,Intake air filters for internal combustion engines,2023,number,9005069.00,8145298.00,7749294.00,9595780.00,9681174.00,21344210.00,12472706.00,22185798.00,12080149.00,14804646.00,16252474.00,18290961.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84213200,Catalytic converters; particulate filters for internal combustion engines,2023,number,1077990.00,1242394.00,1178881.00,1192586.00,1289820.00,1213336.00,1273212.00,1220473.00,1195789.00,1246433.00,984456.00,1023356.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84213901,"Filtering or purifying machinery and apparatus for gases, other than intake air filters or catalytic conv. for internal combustion engines",2023,kilograms,8879246.00,7461035.00,8679453.00,12924345.00,13794197.00,12505082.00,11675506.00,12434215.00,13718633.00,11967363.00,12482220.00,10158397.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84213901,"Filtering or purifying machinery and apparatus for gases, other than intake air filters or catalytic conv. for internal combustion engines",2023,number,228221.00,419318.00,232577.00,522072.00,264942.00,185884.00,292735.00,176030.00,175773.00,131851.00,164738.00,229094.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84219120,Drying chambers for the clothes-dryers of subheading 8421.12 and other parts of clothes-dryers incorporating drying chambers,2023,number,84638.00,19420.00,127540.00,48903.00,77543.00,66215.00,122371.00,112146.00,57625.00,13670.00,98348.00,99109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84219140,Furniture designed to receive the  clothes-dryers of subheading 8421.12,2023,number,55.00,1044.00,55.00,36.00,20.00,20.00,571.00,1000.00,0.00,202.00,20.00,1002.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84219160,"Parts of centrifuges, including centrifugal dryers, nesoi",2023,kilograms,580013.00,442128.00,523914.00,485806.00,553542.00,643161.00,748391.00,508003.00,477001.00,477113.00,459236.00,494092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84219901,Parts for filtering or purifying machinery or apparatus for liquids or gases,2023,kilograms,11259813.00,9449940.00,11217156.00,11093265.00,11722279.00,11118565.00,10660655.00,12125317.00,10841070.00,11792843.00,10756672.00,11526139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84221100,Dishwashing machines of the household type,2023,number,186859.00,136474.00,215074.00,249492.00,269081.00,229104.00,213848.00,190002.00,165362.00,214604.00,184370.00,169531.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84221900,Dishwashing machines other than of the household type,2023,number,2922.00,12357.00,4166.00,1599.00,1879.00,1707.00,1550.00,1869.00,4062.00,1448.00,1859.00,1215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84222000,Machinery for cleaning or drying bottles or other containers,2023,number,598.00,327.00,730.00,421.00,438.00,528.00,539.00,357.00,474.00,507.00,362.00,508.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84223011,Can-sealing machines,2023,number,42.00,54.00,7.00,33.00,22.00,35.00,58.00,41.00,26.00,65.00,94.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84223091,"Machinery for filling,closing,sealing, capsuling or labeling bottles,cans, boxes or other containers;machinery for aerating beverages; nesoi",2023,number,736939.00,426340.00,423339.00,647159.00,482504.00,709678.00,889141.00,719021.00,629387.00,361559.00,523402.00,688595.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84224011,"Machinery for packing or wrapping pipe tobacco, candy and cigarette packages; combination candy cutting and wrapping machines",2023,number,707.00,59.00,23.00,93.00,160.00,70.00,112.00,110.00,89.00,126.00,117.00,187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84224091,"Packing or wrapping machinery, nesoi",2023,number,29772.00,56097.00,25298.00,28254.00,27463.00,34691.00,21698.00,12446.00,23611.00,35042.00,23709.00,15406.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84229002,Water containment chambers for the household dishwashing machines and other parts of the same incorporating water containment chambers,2023,number,33666.00,17039.00,27178.00,84187.00,35794.00,79297.00,47823.00,38687.00,24214.00,47772.00,35203.00,29169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84229004,Door assemblies for the dishwashing machines of subheading 8422.11,2023,number,2723.00,171.00,5460.00,8789.00,3498.00,13196.00,8511.00,18562.00,5438.00,18466.00,4595.00,6167.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84229006,"Parts of dishwashing machines, nesoi",2023,kilograms,1728096.00,1914015.00,1996903.00,1906627.00,1659415.00,1629978.00,2027008.00,1694264.00,1662819.00,2623467.00,1909130.00,1484661.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84229011,Parts of can-sealing machines,2023,kilograms,42027.00,52333.00,23796.00,24860.00,35692.00,41491.00,29599.00,32536.00,25165.00,30107.00,43122.00,14590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84229021,"Parts of machines for packing tobacco, wrapping candy, cigarette packages and of combination candy cutting and wrapping machines",2023,kilograms,30770.00,7384.00,6010.00,7760.00,9746.00,11057.00,15944.00,5174.00,8248.00,11214.00,5585.00,13832.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84229091,"Parts of packing or wrapping machinery, nesoi",2023,kilograms,1763066.00,1158108.00,1598591.00,1322572.00,1362836.00,1480920.00,1337845.00,1309355.00,1196789.00,1240257.00,1574855.00,1707331.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84231000,"Personal weighing machines, including baby scales; household scales",2023,number,2998712.00,2149602.00,2427386.00,3127517.00,3543468.00,3660350.00,3275135.00,2958552.00,2918627.00,3270625.00,3644286.00,2987466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84232010,Scales for continuous weighing of goods on conveyors using electronic means for gauging weights,2023,number,289.00,1293.00,296.00,361.00,285.00,993.00,235.00,2383.00,4260.00,2612.00,2886.00,252.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84232090,Other scales for continuous weighing of goods on conveyors,2023,number,2249.00,2090.00,978.00,959.00,3607.00,717.00,629.00,359.00,2273.00,714.00,2246.00,973.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84233000,"Constant weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales",2023,number,35463.00,7357.00,4536.00,9766.00,15326.00,18657.00,16135.00,63952.00,19636.00,30408.00,12615.00,21102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84238100,Weighing machinery having a maximum weighing capacity not exceeding 30 kg,2023,number,100503.00,74505.00,98196.00,135936.00,160430.00,157960.00,129891.00,93883.00,119053.00,93278.00,154738.00,100617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84238200,"Weighing machinery having a maximum weighing capacity exceeding 30 kg but not exceeding 5,000 kg",2023,number,958520.00,977429.00,1139614.00,884319.00,1105715.00,966845.00,928941.00,1027548.00,847278.00,997293.00,868086.00,878919.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84238910,"Weighing machinery with maximum capacity exceeding 5,000 kg, using electronic means for gauging",2023,number,850.00,821.00,1259.00,673.00,703.00,1728.00,953.00,439.00,885.00,2044.00,365.00,1270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84238990,"Weighing machinery with maximum capacity exceeding 5,000 kg, not using electronic means for gauging nesoi",2023,number,557.00,451.00,390.00,486.00,662.00,554.00,237.00,1988.00,1208.00,556.00,319.00,389.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84239010,"Parts of weighing machinery using electronic means for gauging, except parts for weighing motor vehicles",2023,kilograms,125129.00,97193.00,94036.00,73509.00,82658.00,126398.00,75124.00,85077.00,74374.00,76404.00,95511.00,102949.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84239090,"Other parts of weighing machinery, including weights",2023,kilograms,73622.00,112068.00,133010.00,96981.00,220152.00,177213.00,157036.00,136895.00,81092.00,126498.00,192517.00,136286.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84241000,"Fire extinguishers, whether or not charged",2023,number,874080.00,930061.00,911298.00,983529.00,1065162.00,1283208.00,1140396.00,1340859.00,1015917.00,973425.00,778877.00,636164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84242010,Simple piston pump sprays and powder bellows,2023,number,250182065.00,377996193.00,328606035.00,98438776.00,88183939.00,105778692.00,86326968.00,80356805.00,90106410.00,199424879.00,116792315.00,76563327.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84242090,Spray guns and similar appliances other than simple piston pump sprays and powder bellows,2023,kilograms,1170614.00,1258425.00,1062441.00,1729571.00,1319785.00,1375914.00,1005380.00,976708.00,969153.00,1006257.00,1241824.00,1434588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84243010,Sand blasting machines,2023,number,9008.00,18200.00,28860.00,31185.00,21507.00,18396.00,20375.00,9589.00,17418.00,12772.00,8531.00,14502.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84243090,"Steam blasting machines and similar jet projecting machines, other than sand blasting machines; nesoi",2023,kilograms,3379178.00,4345053.00,7101048.00,5001279.00,5542273.00,3753506.00,3059899.00,2738276.00,2434470.00,1867157.00,3002098.00,3531989.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84244110,Portable sprayers excl self-contained sprayers having a capacity >=20 liters),2023,number,38382.00,76519.00,43362.00,19447.00,35033.00,41451.00,34114.00,15364.00,21681.00,21839.00,92381.00,73023.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84244190,Portable sprayers self-contained having a capacity >=20 liters,2023,number,64206.00,62187.00,144358.00,100009.00,79499.00,72327.00,77352.00,56968.00,79639.00,56081.00,215722.00,77491.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84244900,"Sprayers, not portable, nesoi",2023,number,86540.00,172193.00,112896.00,177877.00,654101.00,583835.00,68914.00,719852.00,61956.00,35941.00,27138.00,38345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84248200,Agricultural or horticultural projecting or dispersing equipment including irrigation equipment,2023,number,9220612.00,3184896.00,3778449.00,3821095.00,4726801.00,3188340.00,2252246.00,2905750.00,1992351.00,2885954.00,2966202.00,5494270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84248910,"Mechanical appliances for projecting, dispersing or spraying liquids or powders, used for making printed circuits or printed circuit assemblies",2023,number,602419.00,231344.00,274112.00,820016.00,353174.00,525353.00,119196.00,207025.00,2275011.00,164113.00,530060.00,1909501.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84248990,"Other mechanical appliances for projecting, dispersing or spraying liquids or powders, nesoi",2023,number,79790683.00,51028392.00,64799472.00,57833787.00,71570545.00,67020626.00,70092389.00,73210583.00,62229717.00,80279040.00,76933605.00,66870603.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
